user,item,score
20,596,90.0
20,3483,70.0
20,3967,90.0
20,5991,100.0
20,6156,60.0
20,6297,80.0
20,2617,50.0
20,531,90.0
20,2048,70.0
20,5418,60.0
20,3897,90.0
20,3510,60.0
20,1028,90.0
20,1032,70.0
20,2294,70.0
20,4308,70.0
20,3755,90.0
20,2085,80.0
20,3990,10.0
20,4226,70.0
20,3034,100.0
20,2709,100.0
20,3994,50.0
20,4154,80.0
20,4848,30.0
20,5218,100.0
20,3615,50.0
20,5952,100.0
20,4886,80.0
20,2941,80.0
20,4720,70.0
20,588,100.0
20,4029,80.0
20,364,100.0
20,4700,80.0
20,4979,80.0
20,1018,70.0
20,3948,70.0
20,48,100.0
20,3301,70.0
20,1029,90.0
20,2701,20.0
20,5785,80.0
20,5299,80.0
20,2687,90.0
20,4446,70.0
20,6333,80.0
20,919,100.0
20,2080,80.0
20,362,80.0
20,5630,70.0
20,2078,90.0
20,4846,50.0
20,986,70.0
20,4734,20.0
20,4025,70.0
20,5171,40.0
20,1073,100.0
20,4310,80.0
20,4378,70.0
20,1876,40.0
20,2081,100.0
20,262,90.0
20,1848,60.0
20,239,90.0
20,4990,80.0
20,4993,100.0
20,3397,100.0
20,4344,70.0
20,3578,90.0
20,3624,40.0
20,3986,50.0
20,4638,30.0
20,1367,60.0
20,4901,70.0
20,4447,60.0
20,13,80.0
20,2565,70.0
20,551,100.0
20,5816,90.0
20,3408,70.0
20,4896,90.0
20,4643,60.0
20,5445,90.0
20,1035,90.0
20,3977,70.0
20,4299,70.0
20,5693,80.0
20,3555,60.0
20,5679,70.0
20,3159,100.0
20,2746,90.0
20,5989,90.0
20,1022,90.0
20,5378,80.0
20,3157,60.0
20,5364,80.0
20,3744,20.0
20,1025,100.0
20,5293,70.0
20,2100,70.0
20,2005,100.0
20,1012,80.0
20,5388,80.0
20,1021,40.0
20,5015,80.0
20,720,100.0
20,4054,50.0
20,2092,60.0
20,6157,40.0
20,4369,40.0
20,1088,90.0
20,4090,70.0
20,5504,10.0
20,2430,40.0
20,2394,100.0
20,5502,60.0
20,4016,90.0
20,2770,50.0
20,4039,100.0
20,6365,80.0
20,4022,70.0
20,2135,100.0
20,4246,100.0
20,3793,70.0
20,4367,10.0
20,2059,70.0
20,1010,60.0
20,3438,80.0
20,1380,100.0
20,2657,100.0
20,1282,90.0
20,3882,50.0
20,5618,100.0
20,914,90.0
20,3996,70.0
20,5103,80.0
20,5254,60.0
20,6345,100.0
20,4865,60.0
20,2083,100.0
20,1547,60.0
20,4641,60.0
20,8,20.0
20,2761,90.0
21,59784,70.0
21,2948,90.0
21,6503,70.0
21,112006,70.0
21,105954,70.0
21,135861,10.0
21,53996,70.0
21,260,90.0
21,4993,30.0
21,8529,90.0
21,745,60.0
21,73017,50.0
21,98124,70.0
21,136016,60.0
21,81229,70.0
21,6942,80.0
21,3793,70.0
21,2683,50.0
21,63082,70.0
21,5378,80.0
21,44191,50.0
21,106487,80.0
21,96588,70.0
21,73319,60.0
21,296,70.0
21,1573,50.0
21,1370,70.0
21,103810,70.0
21,6539,80.0
21,3948,70.0
21,94677,80.0
21,68954,90.0
21,76093,70.0
21,3489,70.0
21,106920,50.0
21,122896,80.0
21,106782,60.0
21,112138,70.0
21,2700,50.0
21,7438,30.0
21,45672,60.0
21,8360,80.0
21,78499,80.0
21,2529,80.0
21,5872,100.0
21,53121,90.0
21,3617,40.0
21,3578,50.0
21,743,80.0
21,33679,80.0
21,435,20.0
21,99532,30.0
21,103228,70.0
21,72378,70.0
21,7143,80.0
21,59369,60.0
21,5796,40.0
21,34150,60.0
21,108945,60.0
21,134393,50.0
21,60074,70.0
21,5349,60.0
21,115877,70.0
21,114818,20.0
21,81845,70.0
21,88140,70.0
21,4700,60.0
21,132157,50.0
21,54286,80.0
21,38038,30.0
21,88125,80.0
21,2953,60.0
21,8644,80.0
21,40629,30.0
21,78637,90.0
21,47997,100.0
21,95441,70.0
21,7573,100.0
21,1210,90.0
21,6548,70.0
21,33493,90.0
21,73106,40.0
21,6373,60.0
21,102993,40.0
21,3082,100.0
21,79134,40.0
21,104211,80.0
21,30816,60.0
21,117529,80.0
21,1704,70.0
21,63859,70.0
21,8574,10.0
21,115149,70.0
21,2959,40.0
21,105653,80.0
21,4085,70.0
21,588,80.0
21,541,70.0
21,117851,60.0
21,30825,70.0
21,4545,80.0
21,142536,50.0
21,50872,70.0
21,586,50.0
21,106696,80.0
21,99114,70.0
21,364,80.0
21,84152,70.0
21,116823,70.0
21,122922,80.0
21,136020,80.0
21,63113,70.0
21,122892,70.0
21,111759,90.0
21,4718,90.0
21,74789,50.0
21,80463,60.0
21,41566,60.0
21,6934,80.0
21,4886,70.0
21,1391,10.0
21,103335,80.0
21,7569,90.0
21,3638,90.0
21,5989,70.0
21,5218,80.0
21,2355,60.0
21,108190,70.0
21,53322,90.0
21,10,100.0
21,58559,70.0
21,39715,50.0
21,551,10.0
21,70286,70.0
21,80166,60.0
21,2273,70.0
21,370,100.0
21,2989,90.0
21,109576,50.0
21,103384,80.0
21,143385,80.0
21,104374,70.0
21,111362,70.0
21,105213,40.0
21,60397,70.0
21,3000,10.0
21,2571,80.0
21,102481,80.0
21,3022,80.0
21,79293,70.0
21,49272,80.0
21,119145,80.0
21,87232,70.0
21,109487,60.0
21,170,40.0
21,1196,90.0
21,2949,90.0
21,2763,80.0
21,3697,50.0
21,46972,70.0
21,2002,70.0
21,19,50.0
21,135536,70.0
21,58025,40.0
21,8984,90.0
21,1909,40.0
21,78469,70.0
21,88405,50.0
21,69844,80.0
21,2012,100.0
21,81564,50.0
21,2858,40.0
21,81834,60.0
21,104841,80.0
21,58998,90.0
21,356,90.0
21,2762,10.0
21,4306,80.0
21,126548,60.0
21,480,80.0
21,116797,50.0
21,8636,60.0
21,96079,80.0
21,91535,70.0
21,2115,80.0
21,36519,70.0
21,91630,80.0
21,53125,80.0
21,114180,70.0
21,2000,70.0
21,2011,100.0
21,2671,80.0
21,4489,90.0
21,7701,50.0
21,66934,10.0
21,2617,70.0
21,44,20.0
21,139642,10.0
21,139915,50.0
21,122886,80.0
21,2716,70.0
21,648,90.0
21,53972,60.0
21,1918,70.0
21,49286,70.0
21,108932,20.0
21,3984,90.0
21,719,70.0
21,111743,70.0
21,50189,40.0
21,103339,70.0
21,6874,30.0
21,2424,80.0
21,2991,90.0
21,69644,80.0
21,1200,40.0
21,4973,60.0
21,2403,50.0
21,77561,80.0
21,76251,50.0
21,164179,80.0
21,34162,60.0
21,122882,70.0
21,44022,70.0
21,68793,70.0
21,5254,60.0
21,34048,70.0
21,733,70.0
21,500,50.0
21,3253,80.0
21,4621,50.0
21,145,60.0
21,858,50.0
21,88744,60.0
21,165,70.0
21,1148,60.0
21,59315,80.0
21,2706,100.0
21,79132,70.0
21,8961,70.0
21,45447,70.0
21,82202,80.0
21,33004,90.0
21,6365,70.0
21,166492,70.0
21,48,60.0
21,73321,70.0
21,119141,10.0
21,91529,70.0
21,68791,70.0
21,3869,80.0
21,32587,60.0
21,3868,80.0
21,597,80.0
21,106489,60.0
21,5445,90.0
21,33615,80.0
21,2947,90.0
21,69526,70.0
21,94777,80.0
21,5574,80.0
21,355,80.0
21,5219,60.0
21,95067,60.0
21,112852,80.0
21,93510,60.0
21,79592,70.0
21,4005,80.0
21,1221,50.0
21,103141,80.0
21,4963,90.0
21,3988,20.0
21,135887,90.0
21,6166,40.0
21,138036,70.0
21,111113,50.0
21,117590,70.0
21,89745,80.0
21,2006,50.0
21,2174,20.0
21,1230,50.0
21,51662,70.0
21,106491,70.0
21,95510,70.0
21,40815,80.0
21,2402,60.0
21,97938,70.0
21,135133,70.0
21,8368,80.0
21,95167,70.0
21,122900,70.0
21,81591,20.0
21,902,60.0
21,2288,10.0
21,2087,40.0
21,31685,70.0
21,2167,70.0
21,5481,60.0
21,8972,80.0
21,6155,70.0
21,1544,90.0
21,111617,80.0
21,1240,70.0
21,32296,70.0
21,3635,90.0
21,1036,70.0
21,134853,80.0
21,106916,60.0
21,45499,70.0
21,2001,50.0
21,7570,90.0
21,106918,70.0
21,122904,70.0
21,38,50.0
21,52730,10.0
21,106072,70.0
21,72641,60.0
21,3623,80.0
21,91500,70.0
21,2052,60.0
21,1198,80.0
21,59615,80.0
21,3114,70.0
21,1,70.0
21,1291,80.0
21,3639,90.0
21,107141,80.0
21,5816,80.0
21,97913,40.0
21,33794,70.0
21,592,70.0
21,103253,60.0
21,103883,70.0
21,26340,60.0
21,1214,30.0
21,4040,50.0
21,8665,80.0
21,103372,70.0
21,1270,100.0
21,4896,80.0
21,2541,80.0
22,3751,80.0
22,4979,70.0
22,5902,70.0
22,4226,60.0
22,356,100.0
22,61323,10.0
22,858,60.0
22,5015,10.0
22,33794,50.0
22,1952,100.0
22,55290,20.0
22,4306,60.0
22,63082,10.0
22,5617,70.0
22,58559,60.0
22,541,100.0
22,56782,80.0
22,7153,20.0
22,54503,70.0
22,3006,80.0
22,69122,10.0
22,56367,10.0
22,1223,80.0
22,8958,40.0
22,4886,70.0
22,6870,80.0
22,6874,80.0
22,216,80.0
22,37741,70.0
22,71464,10.0
22,56171,10.0
22,5669,90.0
22,53519,10.0
22,72998,70.0
22,2541,70.0
22,3489,100.0
22,36529,50.0
22,50872,30.0
22,44191,10.0
22,49272,100.0
22,4034,90.0
22,59315,10.0
22,2058,10.0
22,4027,50.0
22,34437,60.0
22,55820,80.0
22,60766,10.0
22,7438,100.0
22,68157,80.0
22,48516,50.0
22,4017,80.0
22,37733,50.0
22,4995,70.0
22,318,100.0
22,4848,90.0
22,66097,40.0
22,5013,10.0
22,8798,80.0
22,33004,20.0
22,5418,70.0
22,8622,10.0
22,56788,20.0
22,69757,10.0
22,5464,40.0
22,54286,50.0
22,5673,10.0
22,253,80.0
22,30749,10.0
22,41997,60.0
22,4036,90.0
22,8970,70.0
22,74789,10.0
22,3911,80.0
22,6539,50.0
22,5816,10.0
22,4878,30.0
22,1042,60.0
22,8464,10.0
22,31410,20.0
22,68954,40.0
22,6502,30.0
22,8784,40.0
22,4903,80.0
22,46976,20.0
23,741,80.0
23,866,60.0
23,1222,100.0
23,1036,60.0
23,778,80.0
23,1213,60.0
23,6721,60.0
23,454,50.0
23,2761,70.0
23,175,60.0
23,5013,60.0
23,8961,60.0
23,1284,100.0
23,6387,60.0
23,904,70.0
23,2542,60.0
23,3108,70.0
23,32,70.0
23,5782,80.0
23,1425,60.0
23,1266,80.0
23,608,70.0
23,1218,70.0
23,1208,80.0
23,2951,60.0
23,8370,80.0
23,1203,60.0
23,5971,80.0
23,2579,80.0
23,1274,80.0
23,334,80.0
23,2194,60.0
23,1748,70.0
23,924,80.0
23,50,80.0
23,5618,80.0
23,1237,80.0
23,4973,70.0
23,1199,80.0
23,6920,60.0
23,296,70.0
23,1193,70.0
23,1050,70.0
23,29,80.0
23,1464,80.0
23,431,60.0
23,912,70.0
23,1175,80.0
23,300,60.0
23,1221,70.0
23,858,70.0
23,1884,60.0
23,541,100.0
23,8636,60.0
23,7064,70.0
23,8012,80.0
23,923,80.0
23,58,60.0
23,2726,80.0
23,1249,70.0
23,2730,40.0
23,4226,90.0
23,6,80.0
23,7099,80.0
23,6857,70.0
23,750,60.0
23,1212,100.0
23,7438,60.0
23,5333,80.0
23,1214,80.0
23,1245,70.0
23,7932,60.0
23,6874,60.0
23,2912,70.0
23,1089,80.0
23,1233,100.0
23,6773,90.0
23,3030,60.0
23,4027,60.0
23,2686,80.0
23,4235,80.0
23,913,80.0
23,1217,70.0
23,3462,60.0
23,1859,70.0
24,733,60.0
24,253,70.0
24,2686,80.0
24,5791,80.0
24,1653,60.0
24,59615,70.0
24,119145,80.0
24,94777,80.0
24,7293,70.0
24,68157,60.0
24,3578,80.0
24,2028,80.0
24,50,80.0
24,79132,80.0
24,38061,80.0
24,132660,80.0
24,33679,70.0
24,1047,40.0
24,2405,50.0
24,4995,70.0
24,4973,70.0
24,31685,70.0
24,1527,80.0
24,2273,70.0
24,61132,60.0
24,64969,60.0
24,86882,80.0
24,8784,60.0
24,1370,70.0
24,31696,60.0
24,134393,50.0
24,122886,70.0
24,2916,70.0
24,3556,40.0
24,46976,80.0
24,457,70.0
24,318,90.0
24,1663,70.0
24,52973,70.0
24,5903,60.0
24,5445,60.0
24,91542,70.0
24,5673,80.0
24,91529,80.0
24,47610,60.0
24,4262,80.0
24,1396,80.0
24,4489,80.0
24,96610,60.0
24,2115,80.0
24,134130,80.0
24,139385,60.0
24,2571,80.0
24,780,70.0
24,5943,40.0
24,552,70.0
24,96079,70.0
24,58559,80.0
24,1297,60.0
24,1639,60.0
24,165,70.0
24,608,80.0
24,1580,80.0
24,6350,90.0
24,49272,70.0
24,57368,70.0
24,61024,70.0
24,2421,70.0
24,593,90.0
24,5064,90.0
24,6,90.0
24,4027,80.0
24,316,70.0
24,1246,80.0
24,7143,80.0
24,35836,80.0
24,45672,60.0
24,4701,70.0
25,231,80.0
25,68954,100.0
25,4993,100.0
25,177593,100.0
25,3578,100.0
25,2571,100.0
25,5952,100.0
25,7153,100.0
25,91529,100.0
25,122912,100.0
25,187593,100.0
25,122916,90.0
25,176371,80.0
25,116797,100.0
25,2028,100.0
25,68157,100.0
25,1198,100.0
27,5060,40.0
27,1876,80.0
27,3157,60.0
27,3791,60.0
27,648,80.0
27,1907,80.0
27,2151,100.0
27,1960,60.0
27,2687,80.0
27,1,60.0
27,1200,20.0
27,801,40.0
27,2142,60.0
27,2565,100.0
27,421,60.0
27,1015,80.0
27,3168,40.0
27,1474,60.0
27,2,80.0
27,595,80.0
27,62,100.0
27,1148,100.0
27,3681,80.0
27,480,80.0
27,316,80.0
27,3247,60.0
27,1021,80.0
27,913,80.0
27,1262,100.0
27,3448,80.0
27,902,80.0
27,3033,40.0
27,2012,80.0
27,2311,40.0
27,2059,60.0
27,1207,100.0
27,2115,80.0
27,1304,60.0
27,2294,40.0
27,3451,100.0
27,3489,100.0
27,1287,100.0
27,60,60.0
27,920,80.0
27,783,80.0
27,2530,60.0
27,736,60.0
27,48,80.0
27,1920,40.0
27,3104,80.0
27,1210,80.0
27,1566,40.0
27,3697,20.0
27,238,60.0
27,661,60.0
27,1580,60.0
27,158,40.0
27,1198,100.0
27,1584,80.0
27,2406,80.0
27,1222,20.0
27,2951,80.0
27,780,60.0
27,356,100.0
27,2085,60.0
27,2040,40.0
27,1247,40.0
27,2355,60.0
27,986,80.0
27,2532,60.0
27,1270,100.0
27,3654,80.0
27,3479,80.0
27,590,80.0
27,3037,80.0
27,3751,60.0
27,2150,100.0
27,2161,80.0
27,2985,20.0
27,1396,60.0
27,2944,80.0
27,1035,100.0
27,1022,80.0
27,3836,80.0
27,2709,60.0
27,1127,80.0
27,34,100.0
27,2407,80.0
27,1592,60.0
27,364,80.0
27,1356,60.0
27,2100,80.0
27,2628,100.0
27,260,80.0
28,5955,60.0
28,8949,50.0
28,63082,80.0
28,5577,40.0
28,6157,30.0
28,6711,50.0
28,2908,60.0
28,33660,80.0
28,296,90.0
28,3178,50.0
28,3793,70.0
28,3173,40.0
28,4211,40.0
28,1625,40.0
28,7445,40.0
28,41997,60.0
28,38061,90.0
28,260,80.0
28,34048,70.0
28,52328,50.0
28,4238,50.0
28,8493,60.0
28,64497,60.0
28,3174,50.0
28,1171,60.0
28,4787,40.0
28,6548,30.0
28,48774,60.0
28,1042,50.0
28,457,60.0
28,5329,60.0
28,5055,50.0
28,6870,60.0
28,851,40.0
28,541,80.0
28,2858,80.0
28,64957,90.0
28,5267,60.0
28,4344,20.0
28,52604,40.0
28,3260,60.0
28,53972,50.0
28,41569,50.0
28,1374,50.0
28,480,50.0
28,1610,90.0
28,55765,50.0
28,1884,50.0
28,428,50.0
28,1587,50.0
28,62376,50.0
28,2580,70.0
28,6796,40.0
28,1358,80.0
28,592,50.0
28,55908,70.0
28,2012,50.0
28,64983,50.0
28,3950,60.0
28,3996,50.0
28,3510,60.0
28,3994,60.0
28,1678,40.0
28,5782,90.0
28,58803,60.0
28,1222,80.0
28,5009,50.0
28,60040,60.0
28,3556,60.0
28,253,60.0
28,898,60.0
28,7438,80.0
28,6993,30.0
28,49822,60.0
28,211,60.0
28,3949,40.0
28,40278,60.0
28,32,70.0
28,70336,30.0
28,3105,50.0
28,64716,80.0
28,529,70.0
28,61248,40.0
28,2194,70.0
28,5292,70.0
28,5464,60.0
28,3020,60.0
28,33794,90.0
28,1249,80.0
28,2944,70.0
28,593,50.0
28,2329,50.0
28,1271,40.0
28,474,50.0
28,3256,50.0
28,36517,50.0
28,4327,70.0
28,57528,40.0
28,1230,40.0
28,5349,70.0
28,39444,70.0
28,1095,60.0
28,54997,70.0
28,55363,60.0
28,3702,70.0
28,5989,70.0
28,1608,40.0
28,68319,70.0
28,4776,40.0
28,3175,30.0
28,2502,40.0
28,4019,60.0
28,5446,60.0
28,5747,70.0
28,51662,90.0
28,48385,80.0
28,65216,70.0
28,30812,60.0
28,56782,60.0
28,2539,30.0
28,3755,40.0
28,8950,80.0
28,5945,60.0
28,6,70.0
28,58559,70.0
28,30749,80.0
28,34536,50.0
28,64997,70.0
28,56145,20.0
28,37739,60.0
28,5995,60.0
28,4995,60.0
28,43928,60.0
28,3578,80.0
28,300,40.0
28,2060,30.0
28,1466,60.0
28,6281,30.0
28,7143,70.0
28,36529,80.0
28,3386,50.0
28,53953,20.0
28,3980,60.0
28,7090,40.0
28,1080,70.0
28,31101,60.0
28,37386,70.0
28,31225,60.0
28,527,60.0
28,1645,50.0
28,46723,50.0
28,55290,60.0
28,508,70.0
28,3508,90.0
28,47099,60.0
28,161,60.0
28,43396,80.0
28,2021,100.0
28,57640,80.0
28,8132,80.0
28,8361,50.0
28,1240,90.0
28,4027,70.0
28,8983,40.0
28,1209,60.0
28,1617,60.0
28,2985,60.0
28,6947,70.0
28,1371,80.0
28,44204,60.0
28,1748,70.0
28,1732,80.0
28,51935,50.0
28,2701,30.0
28,59315,90.0
28,62394,40.0
28,2105,80.0
28,70286,90.0
28,43936,50.0
28,31420,50.0
28,2716,30.0
28,39381,70.0
28,2916,60.0
28,23,30.0
28,1196,80.0
28,4626,60.0
28,33679,40.0
28,1459,50.0
28,3272,80.0
28,44195,90.0
28,172,60.0
28,55274,50.0
28,5630,50.0
28,4047,70.0
28,26614,80.0
28,71135,70.0
28,377,30.0
28,53123,100.0
28,724,30.0
28,42004,50.0
28,8644,80.0
28,49651,50.0
28,3169,50.0
28,1994,50.0
28,6537,80.0
28,3246,50.0
28,3250,80.0
28,8874,40.0
28,1221,80.0
28,37741,40.0
28,589,90.0
28,1921,80.0
28,3555,70.0
28,7123,60.0
28,2628,80.0
28,1208,60.0
28,8798,70.0
28,41863,90.0
28,590,80.0
28,3429,70.0
28,2959,70.0
28,41566,50.0
28,1210,80.0
28,6552,50.0
28,1785,70.0
28,40819,50.0
28,1584,70.0
28,68237,60.0
28,8636,60.0
28,481,60.0
28,61323,50.0
28,555,60.0
28,1120,60.0
28,5952,70.0
28,51540,40.0
28,47,60.0
28,16,50.0
28,2683,50.0
28,68205,60.0
28,8970,60.0
28,293,90.0
28,1198,50.0
28,2232,40.0
28,56174,80.0
28,37731,50.0
28,1266,90.0
28,69849,70.0
28,1754,60.0
28,48879,50.0
28,6617,80.0
28,1253,70.0
28,60069,80.0
28,2028,70.0
28,778,70.0
28,6867,80.0
28,635,60.0
28,3328,80.0
28,56607,50.0
28,6565,70.0
28,6874,80.0
28,1953,80.0
28,64614,80.0
28,62849,70.0
28,599,60.0
28,27611,90.0
28,3360,80.0
28,2278,80.0
28,31,50.0
28,6953,60.0
28,61024,40.0
28,1275,40.0
28,1136,70.0
28,8914,40.0
28,4017,60.0
28,1682,30.0
28,5445,70.0
28,61236,50.0
28,3317,50.0
28,736,50.0
28,8641,60.0
28,27788,20.0
28,110,70.0
28,7361,50.0
28,678,70.0
28,27831,70.0
28,6502,60.0
28,1704,60.0
28,65682,50.0
28,68358,70.0
28,49272,70.0
28,7263,60.0
28,8961,70.0
28,61350,70.0
28,858,90.0
28,52952,70.0
28,4446,70.0
28,145,30.0
28,46578,40.0
28,1356,70.0
28,1480,60.0
28,1527,90.0
28,49961,60.0
28,1200,80.0
28,1233,70.0
28,31116,60.0
28,2952,50.0
28,52241,40.0
28,72998,100.0
28,1036,40.0
28,63433,40.0
28,51080,40.0
28,2706,60.0
28,4993,60.0
28,68791,90.0
28,3911,60.0
28,2193,70.0
28,57669,80.0
28,316,80.0
28,1201,80.0
28,2353,50.0
28,60684,80.0
28,4378,60.0
28,49530,90.0
28,608,60.0
28,2412,40.0
28,2841,50.0
28,8665,70.0
28,1517,50.0
28,1653,70.0
28,6934,70.0
28,49278,50.0
28,8207,70.0
28,95,40.0
28,1234,60.0
28,58293,10.0
28,44191,60.0
28,2542,60.0
28,50,70.0
28,3052,60.0
28,56587,60.0
28,5152,90.0
28,54286,80.0
28,3156,50.0
28,4022,70.0
28,50068,60.0
28,3252,60.0
28,3499,60.0
28,54736,50.0
28,3535,80.0
28,61132,40.0
28,924,60.0
28,553,60.0
28,34437,70.0
28,33493,80.0
28,4226,70.0
28,1197,50.0
28,5956,40.0
28,1206,50.0
28,33166,40.0
28,1303,60.0
28,2000,40.0
28,3783,80.0
28,21,60.0
28,356,80.0
28,6974,60.0
28,2427,70.0
28,1213,80.0
28,6957,60.0
28,2686,60.0
28,4223,80.0
28,524,70.0
28,34405,90.0
28,1215,70.0
28,8977,50.0
28,48516,50.0
28,2490,90.0
28,1092,50.0
28,3916,70.0
28,52281,50.0
28,51255,20.0
28,5903,60.0
28,3271,60.0
28,2763,40.0
28,1256,80.0
28,1047,70.0
28,1129,50.0
28,47644,60.0
28,48783,50.0
28,349,60.0
28,3275,70.0
28,2268,60.0
28,5010,90.0
28,3147,50.0
28,780,60.0
28,62374,50.0
28,4011,70.0
28,1089,60.0
28,647,50.0
28,55118,80.0
28,1590,60.0
28,54503,70.0
28,6365,70.0
28,4878,80.0
28,30707,80.0
28,7649,40.0
28,44665,60.0
28,3683,50.0
28,8951,60.0
28,63113,60.0
28,1214,70.0
28,2997,50.0
28,4855,50.0
28,1729,50.0
28,55247,70.0
28,1245,70.0
28,6333,50.0
28,2968,80.0
28,2762,60.0
28,6539,40.0
28,60941,60.0
28,8982,60.0
28,55721,70.0
28,8633,90.0
28,3107,40.0
28,34319,60.0
28,40583,50.0
28,44199,40.0
28,4874,60.0
28,59387,40.0
28,345,80.0
28,2023,70.0
28,7009,70.0
28,40414,60.0
28,733,20.0
28,4034,60.0
28,4881,50.0
28,71106,50.0
28,5502,60.0
28,56367,50.0
29,7156,90.0
29,5995,100.0
29,914,80.0
29,1772,30.0
29,5464,90.0
29,924,100.0
29,3363,90.0
29,81845,80.0
29,3591,60.0
29,316,80.0
29,1303,90.0
29,2761,70.0
29,296,70.0
29,51540,80.0
29,111759,80.0
29,1939,80.0
29,1385,40.0
29,1204,90.0
29,2028,100.0
29,1208,80.0
29,2951,90.0
29,48774,90.0
29,1272,100.0
29,56174,80.0
29,858,90.0
29,750,90.0
29,1136,80.0
29,1792,60.0
29,1198,90.0
29,1262,90.0
29,165,80.0
29,64620,90.0
29,356,90.0
29,87306,90.0
29,80489,80.0
29,904,90.0
29,26729,80.0
29,1222,80.0
29,6787,90.0
29,1945,90.0
29,1224,80.0
29,87232,70.0
29,68237,100.0
29,3578,100.0
29,1270,80.0
29,6502,90.0
29,1242,80.0
29,1408,100.0
29,150,80.0
29,318,90.0
29,70286,80.0
29,2420,60.0
29,5010,80.0
30,122904,100.0
30,115617,100.0
30,97913,80.0
30,1196,100.0
30,109487,100.0
30,1291,100.0
30,260,100.0
30,33794,100.0
30,7153,100.0
30,68358,100.0
30,79132,100.0
30,2571,100.0
30,58559,100.0
30,110,100.0
30,1240,70.0
30,93510,100.0
30,59315,100.0
30,1210,100.0
30,4993,100.0
30,589,70.0
30,96821,100.0
30,111759,100.0
30,95510,100.0
30,68954,100.0
30,318,100.0
31,784,100.0
31,733,100.0
31,912,100.0
31,1393,60.0
31,1,100.0
31,344,60.0
31,852,80.0
31,1240,80.0
31,612,60.0
31,588,100.0
31,1405,20.0
31,1136,60.0
31,141,80.0
31,780,80.0
31,1302,80.0
31,736,80.0
31,165,80.0
31,1057,100.0
31,1214,80.0
31,10,80.0
31,1278,100.0
31,25,40.0
31,7,80.0
31,788,40.0
31,1196,80.0
31,5,60.0
31,339,80.0
31,17,60.0
31,1231,60.0
31,1391,100.0
31,62,80.0
31,1356,80.0
31,5060,100.0
31,1282,100.0
31,605,80.0
32,272,100.0
32,471,60.0
32,1393,80.0
32,784,60.0
32,1367,60.0
32,736,60.0
32,140,60.0
32,36,80.0
32,661,60.0
32,996,60.0
32,32,80.0
32,194,100.0
32,153,60.0
32,1104,100.0
32,1429,80.0
32,25,80.0
32,648,60.0
32,733,80.0
32,21,80.0
32,538,100.0
32,361,80.0
32,265,100.0
32,327,60.0
32,1409,80.0
32,1391,100.0
32,1438,60.0
32,553,60.0
32,376,60.0
32,26,80.0
32,52,60.0
32,78,80.0
32,593,100.0
32,62,60.0
32,1183,60.0
32,1459,80.0
32,592,100.0
32,252,60.0
32,246,80.0
32,353,60.0
32,39,60.0
32,1073,100.0
32,1224,60.0
32,1196,80.0
32,1,60.0
32,24,60.0
32,74,80.0
32,1086,80.0
32,802,80.0
32,799,60.0
32,3,60.0
32,527,80.0
32,100,80.0
32,1080,60.0
32,339,80.0
32,1407,40.0
32,95,60.0
32,260,100.0
32,786,60.0
32,141,80.0
32,7,80.0
32,1103,80.0
32,539,80.0
32,529,80.0
32,628,60.0
32,337,60.0
32,1036,100.0
33,2943,100.0
33,1704,100.0
33,2302,60.0
33,2108,40.0
33,2501,40.0
33,339,100.0
33,1801,80.0
33,1249,100.0
33,1799,60.0
33,28,100.0
33,1500,80.0
33,1183,60.0
33,588,100.0
33,1721,80.0
33,1399,40.0
33,1446,100.0
33,2355,100.0
33,1643,60.0
33,249,60.0
33,1678,100.0
33,2762,80.0
33,919,100.0
33,1213,60.0
33,1682,80.0
33,1245,100.0
33,2724,60.0
33,94,80.0
33,39,100.0
33,1888,80.0
33,1639,100.0
33,2485,40.0
33,1,60.0
33,2294,60.0
33,2087,60.0
33,1923,100.0
33,307,100.0
33,527,100.0
33,1060,100.0
33,509,100.0
33,1610,60.0
33,1027,60.0
33,308,80.0
33,2324,60.0
33,1365,60.0
33,2542,80.0
33,497,80.0
33,1672,60.0
33,1653,100.0
33,994,100.0
33,2357,100.0
33,1633,80.0
33,2539,80.0
33,1777,80.0
33,58,80.0
33,446,100.0
33,1271,60.0
33,1476,60.0
33,593,100.0
33,507,80.0
33,272,80.0
33,1614,40.0
33,1545,100.0
33,490,40.0
33,318,80.0
33,34,60.0
33,300,60.0
33,778,80.0
33,296,100.0
33,25,60.0
33,475,80.0
33,715,80.0
33,2291,40.0
33,1542,80.0
33,161,60.0
33,1059,80.0
33,232,80.0
33,2571,100.0
33,2268,80.0
33,151,80.0
33,2058,60.0
33,1580,60.0
33,230,60.0
33,1393,80.0
33,2875,80.0
33,2336,40.0
33,1673,100.0
33,302,60.0
33,1357,80.0
33,7,20.0
33,477,60.0
33,2490,60.0
33,43,40.0
33,805,20.0
33,1805,40.0
33,322,40.0
33,1095,80.0
33,589,80.0
33,1537,80.0
33,356,100.0
33,1885,80.0
33,866,80.0
33,36,100.0
33,562,100.0
33,1641,100.0
33,2112,60.0
33,21,80.0
33,2443,60.0
33,194,60.0
33,914,100.0
33,508,60.0
33,2333,80.0
33,1056,80.0
33,223,80.0
33,457,100.0
33,293,80.0
33,2391,40.0
33,1210,100.0
33,1487,60.0
34,163,60.0
34,145,20.0
34,6618,100.0
34,2424,20.0
34,44974,90.0
34,6378,90.0
34,2571,60.0
34,6721,90.0
